text,created_at,author_id,id,conversation_id,source,possibly_sensitive,in_reply_to_user_id
Ecology / Ecological Succession - Living Environment Regents Biology Worksheet https://t.co/kGz35uzgp1 #bio #APbio #biochat  #GoogleClassroom #hybridlearning #virtuallearning  #NGSS #Science #highschool #teaching #mondaythoughts #teacherlife,2021-05-19T18:34:24.000Z,287671900,1395085447135641616,1395085447135641616,Twitter Web App,FALSE,NA
NYS Grade 4 Science Tests - Multiple Choice Practice on Google Form (Bundle) https://t.co/2DIs4dk7MI #science #biology #educhat #students #NYCDOE #WednesdayThought  #WednesdayMotivation  #NGSS #teaching #highschool  #EDUcators #chemchat,2021-05-19T18:25:02.000Z,287671900,1395083090029076482,1395083090029076482,Twitter Web App,FALSE,NA
#Earth Science #Regents Exams - Multiple Choice Practice on Google Form (Bundle) https://t.co/OHcRSHnZQX #science #biology #educhat #students #NYCDOE #WednesdayThought  #WednesdayMotivation  #NGSS #teaching #highschool  #EDUcators #chemchat,2021-05-19T18:24:25.000Z,287671900,1395082932264611841,1395082932264611841,Twitter Web App,FALSE,NA
Living Environment #biology #Regents - Multiple Choice Practice on Google Form (Bundle) https://t.co/VdXqPMWA1g #science #biology #educhat #students #NYCDOE #WednesdayThought  #WednesdayMotivation  #NGSS #teaching #highschool  #EDUcators #chemchat,2021-05-19T18:23:38.000Z,287671900,1395082737938309121,1395082737938309121,Twitter Web App,FALSE,NA
NYS Grade 8 Science Test - Multiple Choice Practice on Google Form (June 2019) https://t.co/SOCKEVdiSQ #science #biology #educhat #students #NYCDOE #WednesdayThought  #WednesdayMotivation  #NGSS #teaching #middleschool  #EDUcators,2021-05-19T18:22:33.000Z,287671900,1395082465866289159,1395082465866289159,Twitter Web App,FALSE,NA
"Important to note this is rooted in work by @mikeklymkowsky and @melaniemcooper (CLUE), @BSCS /@AMNH /@WestEd (""NGSS 5 Tools""), and @LSRIUIC  (evidence-centered assessment). Also thanks to @ACSDivCHED, ACS Society Committee on Education, and especially @JBintzBSCS. https://t.co/9eu9xVr2rx",2021-05-19T17:57:37.000Z,21125492,1395076189212053507,1395076189212053507,Twitter Web App,FALSE,NA
YES!!! This really just happened! We have been studying the Brood X for weeks in science and today my class found their very first one!!! #Proudmoment #ngss #rhraccoons @FlemRarSchools @RobertHunterES @KWolffFRSD @rvccngss https://t.co/BkaMoPP0Pa,2021-05-19T17:35:58.000Z,3332105480,1395070742581202947,1395070742581202947,Twitter for Android,FALSE,NA
@rachelj_mu @NARSTorg @NGSS_tweeps I’m wondering how incorporating text sets might advance Ss ability to read and comprehend grade level complex text.  https://t.co/p8QsUfiXMn,2021-05-19T17:21:51.000Z,61829645,1395067187682062339,1394623406918840322,Twitter for iPhone,FALSE,751118458985652224
Have you signed up yet? We still have some space in our California #OpenSciEd network for grades 6-8 launching this July. Informational webinar on May 24th at 4:00 PM. Info at https://t.co/Ayn8PeIumS #NGSS #CANGSS #NGSSchat https://t.co/rbMqkdy2sa,2021-05-19T17:16:58.000Z,2707321532,1395065961200242690,1395065961200242690,Twitter Web App,FALSE,NA
it’s already 1:05pm and we still haven’t started the chem ngss exam,2021-05-19T17:06:35.000Z,869761917849669632,1395063347406508033,1395063347406508033,Twitter for iPhone,FALSE,NA
"Yes!!  Just finished @NatGeoEducation ""Teaching Global #ClimateChange in Your Classroom"" course!  Here is my final lesson for #MS #NGSS #science with #QFT #Modeling #EduProtocols  - please use or share b/c we're #BetterTogether

https://t.co/S9aofG3smt https://t.co/DX8bxHI8P9",2021-05-19T16:49:14.000Z,1346650583508377601,1395058981937295368,1395058981937295368,Twitter Web App,FALSE,NA
"@NARSTorg @wandabryant @NGSS_tweeps Regarding SWDs and the use of these text sets, we have found an overall gain in ability to ID and communicate a claim and link it to evidence, SWDs start with lower levels of CER but make greater gains, and SWDs made gains in CER across our classrooms. 👏",2021-05-19T16:42:45.000Z,751118458985652224,1395057350025879555,1394623406918840322,Twitter for iPhone,FALSE,921391217363030017
@NARSTorg @wandabryant @NGSS_tweeps Thanks for looping me in! Hi @wandabryant 😀. Our team is not aware of others using the text sets in the way our teachers are. We just wrapped up with our 3rd cohort of teachers and are right in the middle of some qual analysis from our 2nd cohort. (Cont.),2021-05-19T16:39:58.000Z,751118458985652224,1395056649765806081,1394623406918840322,Twitter for iPhone,FALSE,921391217363030017
Appreciating each other’s Biology in the Living Earth expertise #ngss #SMMUSDscience Thanks for 5/18 work on best use of resources and finessing units of study👏🏻 https://t.co/xdT6XOVLo5,2021-05-19T16:35:02.000Z,364094547,1395055404736933892,1395055404736933892,Twitter for iPhone,FALSE,NA
@wandabryant @NGSS_tweeps Great question! We wonder if @rachelj_mu (one of the authors of the paper you linked!) has any leads.,2021-05-19T16:03:23.000Z,921391217363030017,1395047443452944388,1394623406918840322,Twitter Web App,FALSE,61829645
"Now Available! NGSS bins for K-5, English learners, Spanish Leaners, and even Dual Language Learners! Contact me for more info: Mhenley-bouck@bn.com https://t.co/L5tDjkJ3m8",2021-05-19T15:45:42.000Z,1324471200899305473,1395042989911724038,1395042989911724038,Twitter for iPhone,FALSE,NA
"@CDEAssessment’s very own, Vigdis Asmundson, Education Consultant, will be a keynote speaker at the virtual 4th Annual NGSS Leadership Conference, Friday, May 21 from 1–5 pm! Vigdis will share #CAST updates and answer assessment questions during the very helpful “Office Hours!”",2021-05-19T15:34:54.000Z,1024325425126768641,1395040274124918784,1395040274124918784,Twitter Web App,FALSE,NA
Love the Paper Airplane Lab! #Physics #ETS1-2 #ETS1-4 #NJSLS #NGSS #TeacherTwitter #STEM @Neptune_STEM https://t.co/0ByqOQwQhB,2021-05-19T15:28:13.000Z,1392187412722421764,1395038590791528450,1395038590791528450,Twitter for iPhone,FALSE,NA
Absolutely loving this paper airplane lab!! #Physics #Teachergram #NJSLS #NGSS #Neptune #STEM https://t.co/hHtwH6kNMS,2021-05-19T15:27:16.000Z,1392187412722421764,1395038350885548034,1395038350885548034,Instagram,FALSE,NA
"A key aspect of our approach in @inquiry_hub is looking at variation in student interest *within* + *across* different groups, and prioritizing phenomena preferred by BIPOC students, girls and gendernonbinary students, and emerging multilingual students. #NGSSChat https://t.co/xTfCTP8cjC",2021-05-19T15:25:33.000Z,239946682,1395037922307411968,1395037922307411968,Twitter Web App,FALSE,NA
"@NyxxR6 NGSS, some science test",2021-05-19T15:05:36.000Z,1272718890339110912,1395032902107209744,1395030729319321604,Twitter Web App,FALSE,1291102919773880321
Day 1 of the Summer Institute is just 2 months away! There are still some spaces left for this rich and engaging opportunity to take a deep dive into the vision behind the NGSS and how to make it a reality in your classrooms.  Join us! @OfficialNGSS @NJSCNews @NJSTANews https://t.co/xUd2oOKJyC,2021-05-19T14:25:58.000Z,948935747796717568,1395022924000768001,1395022924000768001,Twitter Web App,FALSE,NA
How the NGSS can set your students (and teachers) free https://t.co/mSvXfCWPL0,2021-05-19T14:14:35.000Z,1181925420066906112,1395020060561870854,1395020060561870854,dlvr.it,FALSE,NA
Just finished the NGSS test for school. They give you 3 hours and 25 minutes just to do 19 questions.,2021-05-19T14:03:10.000Z,1124711185901871107,1395017187199311873,1395017187199311873,Twitter Web App,FALSE,NA
"Your children can do multiple science experiments live with our #STEM classes, or do it later on your schedule anytime on-demand! Access our kid-approved approach thats aligned with #NGSS standards and supported by teachers: https://t.co/BArvifyTOT #Kidsactivities #learn 🍎 https://t.co/AeU7SJbiyy",2021-05-19T14:01:02.000Z,184683496,1395016650919981061,1395016650919981061,Buffer,FALSE,NA
"Your children can do multiple science experiments live with our #STEM classes, or do it later on your schedule anytime on-demand! Access our kid-approved approach thats aligned with #NGSS standards and supported by teachers: https://t.co/LykDh4AkAm #learning #playathome #fun 🍎 https://t.co/qKef7Nkkz8",2021-05-19T14:00:59.000Z,1449685477,1395016640182489091,1395016640182489091,Buffer,FALSE,NA
"Thursday, May 20th is NGSS Testing Day for 11th graders. Juniors should arrive by 7:15am. ALL other students should arrive at school by 10:05am. Dismissal is at 2:00pm. Seniors not attending the outing are expected to attend class as well. https://t.co/42Q2ZTUi2u",2021-05-19T13:50:02.000Z,1334495823237771264,1395013884021456896,1395013884021456896,Sendible,FALSE,NA
"I tried out a 4th gr lesson Lauren &amp; I designed on my soon-to-be 4th grader. I felt immense joy as I watched him naturally do these things, w/ just a little bit of guidance w/ the right prompts. Check out @STEMTeachTools Practice Briefs 8 &amp; 37 for more. #ngsschat #equity https://t.co/t0kCl9eRGf",2021-05-19T13:41:47.000Z,702894499652046848,1395011805697777675,1395011805697777675,Twitter Web App,FALSE,NA
"Now Available!! NGSS bins for K-5, English learners, Spanish Leaners, and even Dual Language Learners!!! @BuncombeSchools @KnoxSchools @HCPSNC @TnSTA @KCSScience @hamcoschools @AVLCitySchools https://t.co/xxE3NRlagL",2021-05-19T13:28:39.000Z,2369434981,1395008503442509828,1395008503442509828,Twitter for iPhone,FALSE,NA
@NGSS_tweeps Talk to @philiplbell and maybe STEM Teaching Tools can help with that. Teachers already look there. Or maybe a Youtube channel where the visual is accompanied by a couple of minutes of explanation.,2021-05-19T13:06:45.000Z,16394461,1395002988800798721,1394981416019152897,Twitter Web App,FALSE,4918507542
@NGSS_tweeps @NSTA To share with supervisors/administrators possibly @nselascience @ASCD,2021-05-19T12:28:12.000Z,3420914770,1394993289200295939,1394981416019152897,Twitter for iPhone,FALSE,3420914770
"@NGSS_tweeps Could be shared with teachers through @NSTA Explaining the practice of creating visual abstracts from research reports could support practices in the classroom with students around data analysis/communication #ngss Also, thinking about the utility for #scicomm at large.",2021-05-19T12:26:17.000Z,3420914770,1394992805353754624,1394981416019152897,Twitter for iPhone,FALSE,4918507542
@JRSTpub is running the NGSS_tweeps account this week. Today we're sharing one of our strategies to share JRST research with broader audiences. Pls let us know what you think https://t.co/TTYpodpXrQ,2021-05-19T11:43:54.000Z,1947899756,1394982140887064590,1394982140887064590,Twitter Web App,FALSE,1328035100483870723
"It's day 3 of #ngss Science Literacies &amp; Activism: A Science, Education &amp; Climate Change Institute

https://t.co/MO6soU72ME

Looking forward to learning with  @cheney_munson @MaryEhrenworth and more.

@tcrwp #tcrwp #nonfiction #STEM #scicomm https://t.co/ZOtRadI6cV",2021-05-19T10:49:42.000Z,34661286,1394968498728837125,1394968498728837125,TweetDeck,FALSE,NA
"@HCollins31 the #BananaFertilizer design challenge is underway. 

Can’t wait to see the 3-LS3-2    #CauseAndEffect ! 

@acsabudhabi #ngss #STEMed #inquirymindset #gardeningWithKids https://t.co/N3HP0J7Bc1",2021-05-19T10:37:09.000Z,2159602503,1394965342057910272,1394965342057910272,Twitter for iPhone,FALSE,762349022375976960
"Learn about the new #ngss science standards for #SCed with Amy Threatt @S2TEMCentersSC #PersonalizedPD

REGISTER: https://t.co/GQtS7TCSMt 
Promo ""STEAMtweet"" to save!

SC teachers, apply for a #grant to attend for free! https://t.co/g3CG9jLFo8 https://t.co/zEabzWzzN5",2021-05-19T01:14:00.000Z,1318275504097710080,1394823620053151749,1394823620053151749,Twitter Web App,FALSE,NA
@kilroi22 You're hired as my physics lawyer for when I get cited by the NGSS enforcers for not getting to magnetism. 🙃,2021-05-19T00:15:08.000Z,1035685130596057088,1394808804982722561,1394770374861099011,Twitter Web App,FALSE,767091778730074113
"Science teachers, it's supply list planning time! Check out our new lab activities and supplies for #distancelearning and in-person lessons. Head to our digital catalog now or request a printed catalog.#scienceteachers  #STEM #SciEd #NGSS #sciencesupplies 
https://t.co/lT0x9gNyKQ https://t.co/jNX9YRilA0",2021-05-19T00:05:02.000Z,552952528,1394806266288037892,1394806266288037892,Hootsuite Inc.,FALSE,NA
Yes!!!  This is so great! #cangss #ngsschat https://t.co/Xq5oIyLsv7,2021-05-18T23:59:21.000Z,1729458702,1394804835459895297,1394804835459895297,Twitter for iPhone,FALSE,NA
Love this! I remember having a huge slab like this in the library.We spent hours observing thinking making sense of the slab and it’s connections to the trees that lined the village street. I think I have photos of the village trees along with students write ups #ngss #phenomena https://t.co/2FtcsQ62iJ,2021-05-18T23:48:29.000Z,2438772608,1394802100589285376,1394802100589285376,Twitter for iPhone,FALSE,NA
"You can't control what happens outside of your classroom.  You can't control what your students come in with.  But, you can make sure that students leave with stronger skills than they came in with.

Like if you agree! #ngss #ngssteacher #podcast #podcasts #podcasting #teacherpod https://t.co/pdDf8l6IXb",2021-05-18T23:01:52.000Z,943705943564476417,1394790368852385792,1394790368852385792,PLANOLY,FALSE,NA
This week 6th graders moved from investigating how 2 systems work together w/ chicken wings to worms &amp; fish! #structure&amp;function #comparativeanatomy #ngsschat #ngssfocus https://t.co/XIBCeEF5lG,2021-05-18T21:39:09.000Z,921029723769262080,1394769550852435971,1394769550852435971,Twitter for iPhone,FALSE,NA
"We have several new episodes of the podcast coming in the next couple of months, the first of which is scheduled to come out next week.

If you would like to support production of the podcast, consider checking out our Patreon page.
#NGSS #scienceeducation
https://t.co/lkwzq4xWNz",2021-05-18T21:17:52.000Z,3317960226,1394764197351788547,1394764197351788547,Twitter Web App,FALSE,NA
The engineers in Mrs. Lipnisky's 4th grade had a great time designing ramps and then combining their work into one gigantic ramp! #STEM #NGSS #YourCommunitySchools https://t.co/Cu7C5SEdhs,2021-05-18T19:49:10.000Z,1950000284,1394741875211448320,1394741875211448320,Twitter Web App,FALSE,NA
"#E320Headlines
#E320Dissertation
#AI
#60minutes 
#E320MediaStudy
#E320Education
#CCSS #NGSS #ISTE 
NOTES: Attribution of original works by black women in technology minimized 
#E320Discussion: @60Minutes 
#E320Scribe: @AC360 
#E320Flow: @timnitGebru 
Link: https://t.co/rD2FxazIOk https://t.co/vHHC6jqhdu",2021-05-18T19:47:18.000Z,1258693422208040960,1394741404404830210,1394741404404830210,Twitter for Android,FALSE,NA
Breathe new air into your #STEM curriculum next fall with #AirQuality #ScienceExperiments! #KidsMakingSense has #NGSS lessons and turnkey kit ready to go! Check the discovery Mr. Naka's class made with #KMS sensors that helped bring change to a community! https://t.co/ZPYjPQvaEM https://t.co/x4sqhZrdNT,2021-05-18T19:00:10.000Z,1496652552,1394729543664119817,1394729543664119817,HubSpot,FALSE,NA
"@STEMscopes  MI NGSS 3D fits every Science need! 
Let's talk about how we can support your learning needs. @MSTAMich @masfps @MASASupts @MEMSPA @PaulLiabenow @MISuperConnect https://t.co/rm7qp74tyS",2021-05-18T18:35:44.000Z,155074414,1394723392545345540,1394723392545345540,Twitter Web App,FALSE,3018726223
Kinders @Santiago_STEAM love learning about gravity! And why not? Gravity is cool!🌍🍎#NGSS #distancelearning @paisleylisa https://t.co/F7qyvSoG5R,2021-05-18T18:34:59.000Z,832479235,1394723203411439618,1394723203411439618,Twitter for iPhone,FALSE,NA
@VenturaCOE Check out our May newsletter for upcoming events and great resources at https://t.co/xKfHqDqHtY #ngss #gcuonline #selfcare #mindfulness https://t.co/w61QLQnhI2,2021-05-18T18:28:15.000Z,1099367020179554304,1394721511273992194,1394721511273992194,Twitter Web App,FALSE,2860966567
"Ms. Miller’s kiddos that have been virtual this year are getting a chance at in person lab with @KidWind_Project! Such great problem solving conversations around cause and effect, changing variables and patterns.  @LibJrWolverines #ngss https://t.co/oEX1kSTZRe",2021-05-18T18:22:44.000Z,177691735,1394720121948676099,1394720121948676099,Twitter for iPhone,FALSE,NA
"Check out ""Designing hip-hop ecologies for computational learning"" https://t.co/XJBBXhqn7i #STEMvideohall 

This project powerfully shows how STEM learning can be overlapped with the lives of youth in culturally significant ways—helping expand what gets framed as STEM. #NGSSchat",2021-05-18T17:47:11.000Z,184649645,1394711177200951300,1394711177200951300,Twitter Web App,FALSE,NA
What happens to a seashell when introduced to a more acidic environment? What do you notice? @speaglescience #chem #ngss https://t.co/dye6GX2LxY,2021-05-18T17:04:47.000Z,805303515492909056,1394700504630841345,1394700504630841345,Twitter for Android,FALSE,NA
NYS 8th Grade #Science Test Prep - Free Daily Practice. https://t.co/J95DVcQdqx Take this quick 4-question practice instantly with auto-scoring. How many did you get right? #science #biology #educhat #students #NYCDOE #TuesdayMorningVibes #NGSS #teaching #middleschool  #edu https://t.co/iR0khfX2Df,2021-05-18T16:59:36.000Z,287671900,1394699200852635649,1394699200852635649,Twitter Web App,FALSE,NA
"""How can I provide the best instruction for my students while I am also learning the NGSS requirements myself?"" #EdReportsNetwork Klawe Fellow @martin4science answers common questions teachers are asking about making the shift to the #NGSS Framework. https://t.co/fr97ibuWoS https://t.co/dem2RYOhDL",2021-05-18T16:56:00.000Z,2496339253,1394698294153162757,1394698294153162757,Twitter Media Studio,FALSE,NA
How are Earth's systems connected? Explore more on SquidBooks: https://t.co/XjWW6DJXx8 #scienceexperiment #NGSS #STEMeducation https://t.co/QO61uiNYYX,2021-05-18T16:52:44.000Z,2899597794,1394697471192829954,1394697471192829954,Twitter Web App,FALSE,NA
"Today is the last day to check out the STEM for All video showcase. This video is on our NSF project connecting museum field trips and classroom learning. #NGSS #SciEdu #informallearning #STEMeducation 
Title: Engineering Explorations
URL: https://t.co/R5HnxW9sRZ",2021-05-18T16:44:22.000Z,18216595,1394695368059748353,1394695368059748353,Twitter Web App,FALSE,NA
TODAY is the LAST DAY! Be sure to VOTE for our #NSFfunded project video: https://t.co/AeiIvYurRa Thank you for your support and comments! #STEMvideohall #ngsschat @CU_ICS @cueducation #STEMeducation,2021-05-18T16:25:25.000Z,884471983,1394690597206831106,1394690597206831106,Twitter Web App,FALSE,NA
"This month's NGSS Now features @FuturityNews's latest article on a new study that has found a link between outdoor science programs and higher average performance in science learning for elementary girls.
 
Read the article here: https://t.co/XUeNxDVuGt https://t.co/RXHqwTtmOL",2021-05-18T16:23:03.000Z,1342104169,1394690004279037953,1394690004279037953,Twitter Web App,FALSE,NA
Students having fun measuring the volume of irregularly shaped solids via the water displacement method! Had a blast today 🎉 #ngss #scienceisfun #Engineering #edutwitter https://t.co/pUbYMJ8odS,2021-05-18T16:18:51.000Z,1296150416988798977,1394688947310243843,1394688947310243843,Twitter for iPhone,FALSE,NA
@NGSS_tweeps @JCPSScience @LaceyEckels @civey12 Yes~ Time is always in short supply. One option: encourage T leaders is by offering extra planning times to use in this way- they could share within their departments and other curious Ts in the building. We need more strategies to get SciEd to Ts!,2021-05-18T16:08:43.000Z,3223213676,1394686394195402755,1394623406918840322,Twitter Web App,FALSE,4918507542
NYS 4th Grade #Science Test Prep - Free Daily Questions. Take this quick 4-question practice https://t.co/2uMALPQXzo Instant Practice &amp; Grading. How many did you get right? #science #biology #educhat #students #NYCDOE #TuesdayMorningVibes #NGSS #teaching #teacherstudent https://t.co/wqZ4hitCRG,2021-05-18T15:58:44.000Z,287671900,1394683884802093057,1394683884802093057,Twitter Web App,FALSE,NA
"In our NGSS-aligned chemistry course, students design and test solutions to real-world problems, using the science and skills they develop in iHub Chemistry! Sign up for virtual PL offered this summer here: https://t.co/MT9CHXkKTb",2021-05-18T15:55:00.000Z,1152043278621011969,1394682943252037634,1394682943252037634,TweetDeck,FALSE,NA
NYS #Earth #science #Regents exam prep https://t.co/GKisBAW2Nu Take this quick 4-question practice for instant scoring. How well did you do? #NYCDOE  #biochat #apenvironmental #NGSS #teachers #educhat #Biologyat7PM #chemistry #tuesdayMotivation  #k12 #teaching https://t.co/al3V0BovfK,2021-05-18T15:18:53.000Z,287671900,1394673855105576961,1394673855105576961,Twitter Web App,FALSE,NA
"@NGSS_tweeps So many insightful research findings from SciEd that Ts could benefit from. We are lucky in @JCPSScience  to have @LaceyEckels and @civey12 that provide research based content. In-school T leaders need to be incentivized and supported, providing a link btw SciEd and the classroom",2021-05-18T15:12:17.000Z,3223213676,1394672192097591300,1394623406918840322,Twitter Web App,FALSE,4918507542
"Testimonial Tuesday 😀 With our teacher reports and alerts, monitoring student progress is easy and convenient! #testimonial #edtech #education #science #NGSS https://t.co/M8IPoZZboC",2021-05-18T15:08:31.000Z,3097084436,1394671246709858307,1394671246709858307,Twitter for iPhone,FALSE,NA
Learning never stops! @CPSchools staff is learning about the (NGSS) Science standards from the one and only @RamseyKatie! @NDE_Science #Cardinalpride @creteElementary ❤️💙 https://t.co/GeZcRFzO57,2021-05-18T14:55:55.000Z,268098764,1394668075727966209,1394668075727966209,Twitter for iPhone,FALSE,NA
"NYS #Biology #Regents exam prep
https://t.co/Hb5rRehmGJ Take this quick 4-question practice. Instant scoring. How well did you do? #NYCDOE  #biochat #apbio #NGSS #teachers #educhat #Biologyat7PM #tuesdayMotivation  #k12 #teaching https://t.co/2j06CQeABv",2021-05-18T14:30:43.000Z,287671900,1394661733017526276,1394661733017526276,Twitter Web App,FALSE,NA
"Alright @NGSS, time to write ETS (Extraterrestrial Science) standards. Talking bout PHENOMENON!!!! I can only imagine the debate and discussion this could bring into classrooms. What do you think Sci Teachers? Can you compose a ETS standard?!? #ngsschat #scichat #Questionbox https://t.co/nB1itKm2Hx",2021-05-18T13:48:38.000Z,806563353363709953,1394651142533959681,1394651142533959681,Twitter Web App,FALSE,NA
@NGSS_tweeps @NGSS_tweeps Research informs my practice!,2021-05-18T13:27:00.000Z,2438772608,1394645700487622656,1394623406918840322,Twitter for iPhone,FALSE,4918507542
@NGSS_tweeps @JRSTpub @jste1924 @CJSMTE @NARSTorg @ESERA_org @ASERAeducation All of these ideas BUT mainly classroom research: What happens when the teacher implements texts sets as described in this article? Are others doing this work? (Hopefully this makes sense🧐),2021-05-18T12:37:20.000Z,61829645,1394633201759498243,1394623406918840322,Twitter for iPhone,FALSE,4918507542
@NGSS_tweeps @JRSTpub @jste1924 @CJSMTE @NARSTorg @ESERA_org @ASERAeducation Are there similar studies like this that teachers can learn from? https://t.co/osX2kTyU1a,2021-05-18T12:22:44.000Z,61829645,1394629523984031753,1394623406918840322,Twitter for iPhone,FALSE,4918507542
"‼️ NGSS Bootcamp ‼️ Asynchronous, virtual 6-hour Schoology course. Complete at your own time and pace throughout July.
📌 3D learning
📌 Phenomenon based teaching
📌 5E lesson planning
📌 NGSS resources
Learn more: https://t.co/hZG3nPr3FM https://t.co/RXwYknqY9t",2021-05-18T11:34:00.000Z,724573190471716865,1394617260602392576,1394617260602392576,TweetDeck,FALSE,NA
1M Explores Oreo Moon Phases - SCRUMPTIOUS!!😋 ⁦@rvis_bh⁩ ⁦@Seesaw⁩ #sciencematters #ngss #earthandspace #issedu #bahrainedu #rvisionaries #rvisignite #seesawambassador https://t.co/nWFkYRNA1Z,2021-05-18T10:44:15.000Z,3435112572,1394604741737521153,1394604741737521153,Twitter for iPhone,FALSE,NA
"It's day 2 of #ngss Science Literacies &amp; Activism: A Science, Education &amp; Climate Change Institute

https://t.co/MO6soU72ME

Looking forward to learning with  @cheney_munson @MaryEhrenworth and more,

#tcrwp #nonfiction #STEM #scicomm https://t.co/qRvBenOc4y",2021-05-18T09:43:21.000Z,34661286,1394589414991486976,1394589414991486976,TweetDeck,FALSE,NA
"Alpha Science, Grades 1-5 has 4 volumes each based on one of four NGSS domains: Science, Engineering &amp; Technology; Life Science; Earth &amp; Space Science; &amp; Physical Science.

For a FREE eAlpha trial please email askme@alphapublishing.com. To know more visit https://t.co/yNnglud8VQ https://t.co/qjNTQ4sVVH",2021-05-18T05:41:19.000Z,701693323258548224,1394528507548549121,1394528507548549121,Hootsuite Inc.,FALSE,NA
"Learn about the 5D MASTERS project, which supports teachers in #rural &amp; remote regions to connect online and build meaningful, NGSS-aligned tasks for students in their classrooms, in this 3-min video: https://t.co/0ZlvZXw6ex #STEMvideohall #NGSS @bpenuel @KerriWingert @CUBoulder",2021-05-18T01:34:34.000Z,227699941,1394466410311700481,1394466410311700481,Twitter Web App,FALSE,NA
@NGSSphenomena @BlessTheTeacher Lifecycle of a chicken 🐣 #NGSS #NGSSchat,2021-05-18T01:30:01.000Z,534195386,1394465265467805701,1394280239396753409,Twitter Web App,FALSE,794608033582247936
"Our @Amplify science lesson was so much fun today! We used a mystery box today in science to help us understand more about vision and how vision can help animals get more information about their environment. We used @JamboardEDU to help record our observations. 
#phenomenon #NGSS https://t.co/KdfO1jPewW",2021-05-18T01:17:44.000Z,3324677639,1394462171887714306,1394462171887714306,Twitter for iPhone,FALSE,NA
"A must read from @OkheeLee_! Asset-oriented framing of multilingual learners through science education. Powerful insights to the necessary shifts of language support. 

#NGSS 💙🧡💚 #CANGSS https://t.co/NdZVO3GWCr",2021-05-18T00:17:31.000Z,1008003764,1394447018232147969,1394447018232147969,Twitter for iPhone,FALSE,NA
"When you engage with teachers about phenomena-based learning, are they mostly curious/excited/engaged/willing (👍)? Or are they mostly apprehensive/annoyed/skeptical/eye-rolling (👎)? #ngsschat",2021-05-17T23:58:08.000Z,702894499652046848,1394442141133324296,1394442141133324296,Twitter for iPhone,FALSE,NA
"Thursday, May 20th is NGSS Testing Day for 11th graders. Juniors should arrive by 7:15am. ALL other students should arrive at school by 10:05am. Dismissal is at 2:00pm. Seniors not attending the outing are expected to attend class as well.  https://t.co/42Q2ZTUi2u",2021-05-17T23:55:10.000Z,1334495823237771264,1394441393460891652,1394441393460891652,Sendible,FALSE,NA
"In this week's episode, Erin @sadlerscience discusses the three main reasons that you are afraid to ditch recipe-style labs.  She provides practical, easy to implement solutions to help resolve that fear. 

#ngss #ngssteacher #podcast #podcasts #podcasting #teacherpodcast #scienc https://t.co/0G0MNhQzoT",2021-05-17T23:01:18.000Z,943705943564476417,1394427836581048323,1394427836581048323,PLANOLY,FALSE,NA
"This week’s Standard’s Spotlight is enjoying The Natural State! Planbook’s lesson landscape includes 36,000 Arkansas standards in 360 subjects. Even recent additions like Science NGSS, English Language Arts, and Fine Arts 2020 really take your breath away! https://t.co/002tcALrhN",2021-05-17T22:49:39.000Z,198680043,1394424906817974281,1394424906817974281,Twitter for iPhone,FALSE,NA
Comparing and contrasting compressional waves &amp; shear waves with slinkies. Students made observations about how energy travels in preparation for our upcoming engineering challenge: creating structures to withstand earthquakes. #NGSS @DelmarSuper @DelmarHS_Bleile @DelmarHS_AP https://t.co/rh0vkv3YOW,2021-05-17T22:39:14.000Z,279323555,1394422286774685700,1394422286774685700,Twitter for iPhone,FALSE,NA
Please RT: Second to last day to interact with and VOTE for our #NSFfunded project video: https://t.co/Bl9dwC4N1a! Thank you to everyone who’s already left comments and questions! We’ve loved hearing from you. #STEMvideohall #ngsschat @BSCSorg @CU_ICS @cueducation,2021-05-17T22:12:38.000Z,1379146197651312642,1394415591558107137,1394415591558107137,TweetDeck,FALSE,NA
Great short read on the power of teaching science through the lens of trying to explain real-world phenomena! Looking at you @OpenSciEd #NGSSChat #ASTBookChat https://t.co/NvWwteYEM4,2021-05-17T22:03:27.000Z,41819846,1394413281343856646,1394413281343856646,Twitter Web App,FALSE,NA
Hey there #NGSSchat hive mind - anyone know of high-quality 5th grade sci curriculum? Looking at you #ASTBookChat too :),2021-05-17T21:57:36.000Z,41819846,1394411808560144387,1394411808560144387,Twitter Web App,FALSE,NA
"Recording the mass of some rather *irregularly shaped solids* in class today, including a potato, a squeaky chicken, and a Harry Potter wand! #ngss #ScienceTwitter #edutwitter #Engineering #scienceisfun https://t.co/8nzsfMYQhw",2021-05-17T21:50:26.000Z,1296150416988798977,1394410003323305985,1394410003323305985,Twitter for iPhone,FALSE,NA
Join us this summer to plan #NGSS-aligned investigations and get access to over 600 #GRC-investigations as described in https://t.co/Qv7uNPsmR8. @Phenomen__AL @DormannKate @BridgetA007 @leadinsci @Bkehoe926 @TeacherMassa @EvangelinaRu @NSTA @NGSS_tweeps @NGSSchat @LearnForwardNJ https://t.co/2eiGEICyXn https://t.co/eCnmoiu07W,2021-05-17T20:15:40.000Z,894355174935982080,1394386153688678408,1394386153688678408,Twitter Web App,FALSE,NA
